customer_id,customer_name,city,state,joining_date,is_active
1810,Bhavin Master,Junagadh,Rajasthan,2021-04-09,False
1811,Keya Yogi,Anantapuram,Andhra Pradesh,2022-10-11,False
1812,Kashvi Ramaswamy,Ahmednagar,Rajasthan,2024-08-26,True
1813,Mamooty Dani,Khora ,Tamil Nadu,2023-04-09,False
1814,Arnav Arora,Burhanpur,Punjab,2024-01-24,True
1815,Baiju Shroff,Khandwa,Karnataka,2023-01-24,False
1816,Adira Korpal,Aurangabad,Delhi,2023-03-22,True
1817,Shlok Bal,Giridih,Andhra Pradesh,2022-07-15,True
1818,Rasha Sarkar,Bulandshahr,Karnataka,2024-01-14,False
1819,Uthkarsh Dubey,Pune,Rajasthan,2022-08-06,True
1820,Kashvi De,Burhanpur,Rajasthan,2021-12-17,False
1821,Nehmat Yadav,Jamalpur,Karnataka,2025-02-24,False
1822,Zara Barad,Jaunpur,Kerala,2024-07-12,False
1823,Dharmajan Sehgal,Haldia,Tamil Nadu,2021-06-17,True
1824,Dharmajan Wali,Phagwara,Punjab,2023-02-28,True
1825,Anya Grewal,Dewas,Andhra Pradesh,2022-07-30,False
1826,Anya Soni,Solapur,Tamil Nadu,2022-12-09,False
1827,Himmat Chanda,Nandyal,Maharashtra,2021-05-12,True
1828,Aarna Krishnamurthy,Tiruppur,Delhi,2021-03-19,True
1829,Jhanvi Wable,Indore,Andhra Pradesh,2022-12-03,True
1830,Nakul Bhagat,Delhi,Delhi,2023-12-31,True
1831,Zeeshan Sehgal,Bilaspur,Maharashtra,2025-04-26,False
1832,Tanya Dhar,Mumbai,Andhra Pradesh,2022-04-28,True
1833,Advik Sunder,Eluru,Karnataka,2024-02-15,True
1834,Kavya Rama,Ozhukarai,Maharashtra,2021-03-30,True
1835,Diya Savant,Amaravati,Tamil Nadu,2022-04-08,False
1836,Alia Dutta,Chandigarh,Delhi,2023-04-11,True
1837,Pihu Rajagopal,Siwan,Tamil Nadu,2021-04-02,True
1838,Kiaan Khanna,Sikar,Punjab,2023-11-20,True
1839,Yakshit Shankar,Bharatpur,Gujarat,2025-04-06,False
1840,Tushar Rout,Medininagar,Maharashtra,2023-12-25,False
1841,Uthkarsh Ahluwalia,Vijayawada,Kerala,2024-02-05,False
1842,Aarav Kata,Madanapalle,Gujarat,2022-06-06,True
1843,Jayant Biswas,Giridih,Delhi,2023-06-15,True
1844,Samar Ghosh,Delhi,Karnataka,2024-12-22,True
1845,Badal Garg,Bidar,Telangana,2023-04-13,False
1846,Rania Barman,Suryapet,Punjab,2021-10-12,True
1847,Samiha Dey,Kottayam,Punjab,2024-10-19,True
1848,Veer Agarwal,Satna,Karnataka,2023-02-24,False
1849,Indrans Kohli,Bongaigaon,Kerala,2024-04-06,True
1850,Aayush Gole,Thrissur,Tamil Nadu,2023-01-01,False
1851,Vivaan Gera,Bareilly,Kerala,2024-03-05,False
1852,Yakshit Verma,South Dumdum,Punjab,2022-02-17,False
1853,Uthkarsh Sridhar,Katihar,Andhra Pradesh,2021-12-13,False
1854,Nirvaan Singh,Ongole,Punjab,2021-04-09,True
1855,Lakshay Sunder,Udaipur,Gujarat,2022-11-20,True
1856,Elakshi Ratti,Singrauli,Maharashtra,2022-07-02,False
1857,Ritvik Kothari,Noida,Delhi,2024-08-15,False
1858,Kaira Sarkar,Yamunanagar,Kerala,2021-10-09,True
1859,Eshani Loke,Lucknow,Karnataka,2023-06-06,True
1860,Advika Karpe,Bijapur,Maharashtra,2022-06-23,False
1861,Fateh Thaman,Hospet,Gujarat,2023-11-28,False
1862,Gokul Chopra,Bhalswa Jahangir Pur,Gujarat,2023-05-05,True
1863,Arhaan Brahmbhatt,Aizawl,Maharashtra,2023-02-13,False
1864,Oorja Sarin,Sangli-Miraj & Kupwad,Karnataka,2024-05-07,False
1865,Nayantara Dar,Kharagpur,Kerala,2024-08-16,False
1866,Jivika Saran,Karnal,Delhi,2023-07-13,True
1867,Aayush Ramanathan,Saharsa,Punjab,2024-06-05,False
1868,Lakshay Goel,Aurangabad,Punjab,2022-01-30,False
1869,Bhamini Chaudry,Serampore,Karnataka,2025-03-26,True
1870,Mishti Suresh,Dehri,Tamil Nadu,2024-11-20,True
1871,Miraya Sahni,Solapur,Andhra Pradesh,2021-07-28,True
1872,Aayush Madan,Ahmednagar,Punjab,2024-01-15,True
1873,Anvi Buch,Jamalpur,Gujarat,2021-07-04,True
1874,Yuvaan Khatri,Belgaum,Maharashtra,2022-12-16,True
1875,Indrans Bali,Guwahati,Karnataka,2021-03-26,False
1876,Myra Sheth,Dhule,Kerala,2022-12-21,True
1877,Lagan Shah,Nadiad,Punjab,2022-11-25,False
1878,Shaan Taneja,Ajmer,Gujarat,2022-06-19,False
1879,Arhaan Raj,Gudivada,Delhi,2022-09-23,True
1880,Rasha Mani,Ahmedabad,Punjab,2021-07-26,False
1881,Kashvi Bose,Machilipatnam,Gujarat,2021-08-10,False
1882,Samar Tiwari,Rampur,Karnataka,2022-04-06,True
1883,Kartik Chaudhry,Anand,Delhi,2022-08-25,False
1884,Dharmajan Mann,Suryapet,Rajasthan,2021-08-29,False
1885,Renee Badami,Kalyan-Dombivli,Karnataka,2021-04-19,True
1886,Shaan Swamy,Patiala,Tamil Nadu,2021-05-14,False
1887,Samar Chana,Bhusawal,Tamil Nadu,2022-01-24,False
1888,Arhaan Sastry,Jamalpur,Kerala,2025-01-05,False
1889,Alia Dhingra,Thiruvananthapuram,Tamil Nadu,2022-01-14,True
1890,Mahika Dutta,Thane,Telangana,2023-11-12,True
1891,Neelofar Reddy,Gaya,Kerala,2021-12-29,False
1892,Tiya Khurana,Jammu,Karnataka,2023-09-11,True
1893,Vihaan Iyengar,Ujjain,Rajasthan,2023-03-08,False
1894,Darshit Taneja,Kumbakonam,Punjab,2024-07-14,True
1895,Zara Tripathi,Howrah,Maharashtra,2021-09-05,False
1896,Manjari Dave,Machilipatnam,Gujarat,2023-12-11,True
1897,Dharmajan Dewan,Karnal,Rajasthan,2022-07-21,False
1898,Armaan Deshpande,Tadipatri,Delhi,2022-03-11,False
1899,Yuvraj  Rajan,Katni,Rajasthan,2022-03-14,False
1900,Nirvaan Kata,Nagpur,Karnataka,2023-05-02,False
1901,Hiran Bansal,Surendranagar Dudhrej,Telangana,2021-06-11,True
1902,Anya Cheema,Yamunanagar,Gujarat,2022-07-19,True
1903,Devansh Kibe,Panipat,Kerala,2022-10-18,True
1904,Shamik Shanker,Ambattur,Kerala,2021-09-18,False
1905,Dhanuk Wadhwa,Aligarh,Rajasthan,2024-06-16,False
1906,Jiya Jain,Mumbai,Karnataka,2024-01-05,False
1907,Azad Bhatnagar,Aurangabad,Rajasthan,2023-01-26,False
1908,Oorja Sarna,Panvel,Andhra Pradesh,2025-03-12,False
1909,Samar Kota,Udupi,Telangana,2022-05-20,True
1910,Anahita Sarin,Navi Mumbai,Rajasthan,2023-06-30,False
1911,Sahil Kunda,Jalandhar,Maharashtra,2024-03-18,False
1912,Seher Master,Tenali,Kerala,2022-01-23,False
1913,Prerak Sachdeva,Gudivada,Kerala,2023-11-06,True
1914,Oorja Ahuja,Bihar Sharif,Karnataka,2024-09-30,True
1915,Saira Dubey,Vijayawada,Maharashtra,2023-10-14,True
1916,Urvi Dave,Sultan Pur Majra,Punjab,2024-09-18,False
1917,Charvi Dasgupta,Parbhani,Gujarat,2024-12-06,True
1918,Nitara Magar,Panchkula,Rajasthan,2021-08-05,False
1919,Ishita Bedi,Alappuzha,Rajasthan,2023-03-21,False
1920,Reyansh Walla,Bhusawal,Kerala,2022-10-26,False
1921,Indranil Chandra,Phusro,Maharashtra,2022-06-20,True
1922,Drishya Karpe,Kochi,Delhi,2024-11-30,False
1923,Neelofar Reddy,Pali,Delhi,2023-05-16,False
1924,Piya Dhar,Buxar,Telangana,2022-12-30,True
1925,Rhea Chahal,Asansol,Punjab,2025-02-13,True
1926,Ayesha Kashyap,Motihari,Gujarat,2025-03-25,False
1927,Trisha Badal,Bellary,Karnataka,2023-10-24,True
1928,Nishith Manda,Jammu,Gujarat,2022-04-04,False
1929,Trisha Sidhu,Jalandhar,Gujarat,2021-09-08,True
1930,Abram Raval,Naihati,Tamil Nadu,2024-11-09,False
1931,Dishani Balan,Mirzapur,Punjab,2025-02-20,False
1932,Raunak Banik,Kochi,Delhi,2024-10-29,False
1933,Yuvraj  Bala,Kamarhati,Maharashtra,2023-08-31,True
1934,Saira Kalita,Imphal,Andhra Pradesh,2022-01-05,False
1935,Arnav Walla,Surat,Telangana,2021-08-13,False
1936,Arnav Kalita,Shimla,Karnataka,2023-07-12,False
1937,Zara Dora,Anantapur,Gujarat,2022-02-27,True
1938,Anahita Dhingra,Vijayanagaram,Gujarat,2022-08-12,False
1939,Drishya Deo,Ramagundam,Gujarat,2023-10-25,False
1940,Shlok Gopal,Kozhikode,Telangana,2023-10-13,False
1941,Zoya Sharaf,Bareilly,Telangana,2021-10-13,True
1942,Aniruddh Gulati,Nellore,Karnataka,2023-11-22,True
1943,Manjari Hegde,Orai,Telangana,2022-11-26,True
1944,Vardaniya Kohli,Thanjavur,Karnataka,2025-02-03,True
1945,Tarini Chacko,Satara,Rajasthan,2022-02-19,False
1946,Damini Mand,Sangli-Miraj & Kupwad,Andhra Pradesh,2023-05-02,True
1947,Tara Swaminathan,Katihar,Kerala,2022-04-25,True
1948,Samar Sur,Sri Ganganagar,Karnataka,2022-11-13,True
1949,Navya Basu,Barasat,Rajasthan,2022-05-14,False
1950,Oorja Grover,Sagar,Delhi,2021-12-15,False
1951,Tanya Goda,Hazaribagh,Kerala,2021-06-27,False
1952,Keya Kala,Berhampur,Karnataka,2023-02-20,False
1953,Lavanya Chakraborty,Burhanpur,Andhra Pradesh,2024-11-29,False
1954,Kashvi Agarwal,Pune,Kerala,2022-05-16,False
1955,Chirag Banerjee,Agartala,Andhra Pradesh,2025-02-11,True
1956,Vedika Sen,Hubli–Dharwad,Rajasthan,2021-03-30,True
1957,Akarsh Verma,Etawah,Andhra Pradesh,2021-06-17,False
1958,Armaan Konda,Phagwara,Tamil Nadu,2024-08-31,False
1959,Mehul Sehgal,Gangtok,Rajasthan,2022-04-02,True
1960,Himmat Sheth,Kirari Suleman Nagar,Kerala,2021-04-09,True
1961,Bhavin Master,Bangalore,Maharashtra,2024-02-07,True
1962,Charvi Shankar,Dindigul,Maharashtra,2024-01-04,False
1963,Zain Sethi,Allahabad,Maharashtra,2024-04-05,True
1964,Pihu Kapur,Gudivada,Telangana,2024-01-16,True
1965,Yasmin Bassi,Suryapet,Telangana,2021-04-06,True
1966,Badal Chopra,Gangtok,Kerala,2023-10-05,False
1967,Kabir Chaudhuri,Mysore,Tamil Nadu,2025-03-20,False
1968,Vaibhav Tak,Kalyan-Dombivli,Kerala,2021-08-19,False
1969,Ivana Krishna,Siwan,Tamil Nadu,2024-04-15,False
1970,Tara Bansal,Bathinda,Telangana,2023-11-07,False
1971,Neysa Bhatnagar,Bhatpara,Delhi,2024-03-21,False
1972,Ahana  Grewal,Raiganj,Gujarat,2023-12-28,True
1973,Kiaan Dani,Gaya,Delhi,2022-04-26,True
1974,Jivika Bassi,Nadiad,Punjab,2024-04-18,True
1975,Khushi Bali,Asansol,Punjab,2023-08-26,False
1976,Pari Kota,Burhanpur,Tamil Nadu,2023-08-11,False
1977,Riya Bhardwaj,Gulbarga,Andhra Pradesh,2024-10-09,True
1978,Samiha Sule,Bangalore,Rajasthan,2024-11-23,False
1979,Siya Contractor,Mahbubnagar,Delhi,2025-04-20,False
1980,Mishti Chauhan,Tiruppur,Telangana,2024-12-22,True
1981,Jayan Bansal,Munger,Delhi,2024-12-12,False
1982,Heer Saraf,Yamunanagar,Punjab,2023-06-16,False
1983,Priyansh Halder,Gulbarga,Maharashtra,2024-08-21,False
1984,Romil Aggarwal,Gorakhpur,Tamil Nadu,2022-06-07,True
1985,Advik Chhabra,Alwar,Kerala,2021-07-12,False
1986,Ela Ganesh,Tenali,Punjab,2025-03-27,False
1987,Onkar Virk,Bhopal,Rajasthan,2024-06-07,True
1988,Shamik Randhawa,Mumbai,Maharashtra,2021-06-30,True
1989,Lakshit Sarna,Jalandhar,Delhi,2022-07-05,False
1990,Manjari Chandra,Junagadh,Kerala,2021-07-01,False
1991,Adah Thakkar,Pudukkottai,Delhi,2021-05-08,False
1992,Hridaan Buch,Chandrapur,Telangana,2024-07-04,True
1993,Raghav Kamdar,Kota,Telangana,2024-06-29,False
1994,Shanaya Sangha,Mysore,Delhi,2022-06-03,True
1995,Heer Brar,Bahraich,Tamil Nadu,2024-06-03,False
1996,Anay Rege,Pudukkottai,Gujarat,2023-11-25,False
1997,Eshani Bhatti,Shivpuri,Telangana,2022-12-15,True
1998,Siya Karnik,Panihati,Maharashtra,2024-02-01,True
1999,Shalv Sangha,Etawah,Karnataka,2022-02-05,False
2000,Ivana Dasgupta,Cuttack,Andhra Pradesh,2024-01-13,True
2001,Hrishita Sule,Sirsa,Telangana,2024-07-15,False
2002,Hunar Sodhi,Gorakhpur,Telangana,2021-05-04,True
2003,Advika Shere,Dhule,Gujarat,2024-04-07,True
2004,Advik Malhotra,Bardhaman,Telangana,2024-11-13,False
2005,Sana Saha,Junagadh,Gujarat,2022-06-28,True
2006,Parinaaz Ranganathan,Asansol,Maharashtra,2023-10-21,False
2007,Rania Desai,Sri Ganganagar,Tamil Nadu,2023-10-24,True
2008,Kiaan Rana,Nashik,Kerala,2023-09-12,True
2009,Aarav Krishnamurthy,Vadodara,Karnataka,2022-04-07,True
2010,Misha Shah,Srikakulam,Rajasthan,2025-01-14,False
2011,Gokul Krish,Guntakal,Telangana,2023-01-29,False
2012,Mehul Subramaniam,Raipur,Maharashtra,2024-04-05,True
2013,Divit Iyer,Ahmedabad,Tamil Nadu,2023-07-05,False
2014,Charvi Dalal,Adoni,Rajasthan,2024-09-12,False
2015,Jayesh Mannan,Thiruvananthapuram,Karnataka,2021-07-28,False
2016,Zain Sanghvi,Raipur,Maharashtra,2022-08-22,True
2017,Anvi Rajagopal,Nangloi Jat,Delhi,2023-03-17,False
2018,Lagan Rana,Jalgaon,Delhi,2024-03-21,False
2019,Nirvaan Sharaf,Nagpur,Punjab,2021-05-25,True
2020,Stuvan Vyas,Tenali,Telangana,2022-03-22,True
2021,Aarush Dass,Hazaribagh,Delhi,2024-06-20,False
2022,Stuvan Manda,Mangalore,Maharashtra,2024-12-17,False
2023,Aaryahi Jhaveri,Sri Ganganagar,Gujarat,2023-02-27,True
2024,Aniruddh Dubey,Pallavaram,Tamil Nadu,2022-07-16,True
2025,Alisha Khalsa,Jaipur,Kerala,2022-02-16,False
2026,Samiha Mani,Panchkula,Karnataka,2022-06-23,True
2027,Umang Sandal,Nandyal,Delhi,2024-06-23,False
2028,Lakshay Bose,Miryalaguda,Kerala,2022-02-13,True
2029,Gatik Bhandari,Ghaziabad,Maharashtra,2023-07-09,False
2030,Kavya Boase,Karimnagar,Telangana,2024-01-10,False
2031,Mehul Wadhwa,Ambarnath,Rajasthan,2023-04-12,False
2032,Kismat Dugal,Berhampore,Maharashtra,2023-01-30,True
2033,Siya Randhawa,Agartala,Andhra Pradesh,2023-01-31,False
2034,Tiya Bhargava,Shimla,Rajasthan,2023-06-04,False
2035,Saanvi Khurana,Nandyal,Kerala,2023-08-02,True
2036,Manjari Magar,Panvel,Andhra Pradesh,2021-03-25,True
2037,Priyansh De,Giridih,Delhi,2022-10-22,True
2038,Lakshay Dugar,Sri Ganganagar,Tamil Nadu,2023-07-28,True
2039,Eshani Golla,Jhansi,Maharashtra,2021-07-24,False
2040,Heer Setty,Panvel,Tamil Nadu,2021-08-25,True
2041,Reyansh Goda,Burhanpur,Tamil Nadu,2024-06-29,True
2042,Armaan Amble,Bongaigaon,Delhi,2023-08-27,False
2043,Jiya Sawhney,Mau,Andhra Pradesh,2023-09-15,False
2044,Ela Wadhwa,Vellore,Punjab,2022-05-04,True
2045,Parinaaz Bhattacharyya,Tirupati,Maharashtra,2024-05-02,True
2046,Bhavin Babu,Rajahmundry,Maharashtra,2024-10-26,True
2047,Elakshi Keer,Anantapuram,Kerala,2023-06-28,True
2048,Eshani Lata,Saharsa,Maharashtra,2024-10-31,False
2049,Aaryahi Mallick,Muzaffarnagar,Andhra Pradesh,2021-05-18,False
2050,Adah Thaman,Udupi,Gujarat,2022-11-11,False
2051,Prerak Sagar,Hajipur,Karnataka,2024-12-17,False
2052,Aaryahi Kohli,Baranagar,Delhi,2024-08-14,True
2053,Rati Dhillon,Bettiah,Punjab,2021-05-26,False
2054,Piya Dutta,Jhansi,Rajasthan,2022-01-19,False
2055,Manikya Sarma,Ulhasnagar,Telangana,2023-07-06,True
2056,Dharmajan Kapur,Ranchi,Rajasthan,2023-09-16,False
2057,Ishaan Kaul,Panvel,Kerala,2024-01-20,True
2058,Indrans Dave,Ambattur,Maharashtra,2022-08-18,False
2059,Sahil Brahmbhatt,Gwalior,Maharashtra,2025-04-25,True
2060,Khushi Mallick,Tadipatri,Delhi,2025-03-29,True
2061,Kiara Apte,Berhampore,Maharashtra,2021-03-28,True
2062,Hrishita Sandal,Hubli–Dharwad,Andhra Pradesh,2024-08-31,False
2063,Samar Dara,Kozhikode,Delhi,2022-03-24,True
2064,Onkar Sha,Tiruchirappalli,Telangana,2023-11-13,False
2065,Raunak Chatterjee,Bhalswa Jahangir Pur,Gujarat,2024-11-29,True
2066,Tejas Srinivas,Katihar,Gujarat,2023-10-13,False
2067,Prerak Banerjee,Kishanganj,Telangana,2023-08-31,False
2068,Piya Trivedi,Loni,Karnataka,2022-01-23,False
2069,Akarsh Baral,Ambarnath,Delhi,2022-03-21,False
2070,Tiya Walia,Avadi,Kerala,2024-05-13,False
2071,Jivika Shah,Kalyan-Dombivli,Maharashtra,2025-03-27,False
2072,Vedika Kale,Bahraich,Delhi,2024-06-29,True
2073,Hrishita Kari,Amaravati,Rajasthan,2021-08-09,True
2074,Sumer Master,Delhi,Gujarat,2024-10-09,False
2075,Adira Dugar,Kamarhati,Andhra Pradesh,2022-05-27,False
2076,Arhaan Chaudhary,Giridih,Rajasthan,2022-11-01,True
2077,Vardaniya Ramanathan,Rourkela,Gujarat,2021-05-19,False
2078,Seher Bakshi,Latur,Andhra Pradesh,2022-04-26,False
2079,Ira Vig,Kolhapur,Andhra Pradesh,2022-02-06,True
2080,Fateh Tak,Dharmavaram,Punjab,2021-09-10,False
2081,Ojas Lala,Tinsukia,Gujarat,2024-08-05,True
2082,Mohanlal Mangat,Nanded,Gujarat,2021-12-11,False
2083,Divij Kakar,Haridwar,Maharashtra,2024-01-15,True
2084,Stuvan Ganesh,Gorakhpur,Telangana,2024-10-13,False
2085,Hiran Ganesan,Bangalore,Delhi,2021-03-27,False
2086,Diya Gala,Katihar,Telangana,2024-05-21,False
2087,Advika Deep,Aizawl,Delhi,2021-08-30,True
2088,Ojas Karan,Motihari,Delhi,2024-07-25,True
2089,Tara Kumar,Berhampur,Andhra Pradesh,2023-05-26,True
2090,Dhanush Jha,Gorakhpur,Andhra Pradesh,2025-02-12,False
2091,Nakul Rama,Panchkula,Maharashtra,2025-04-24,False
2092,Samar Agrawal,Phusro,Andhra Pradesh,2024-09-24,False
2093,Hazel Tripathi,Kalyan-Dombivli,Kerala,2022-06-30,True
2094,Sumer Sule,Thrissur,Telangana,2022-07-21,True
2095,Lakshay Balasubramanian,Kishanganj,Punjab,2022-07-18,True
2096,Reyansh Bir,Orai,Delhi,2022-07-04,True
2097,Hridaan Bath,Bikaner,Karnataka,2025-04-16,True
2098,Bhavin Saran,Nanded,Delhi,2021-12-31,False
2099,Ahana  Bahri,Salem,Andhra Pradesh,2025-01-22,False
2100,Farhan Tank,Thrissur,Karnataka,2024-01-13,False
2101,Gokul Iyer,Muzaffarpur,Delhi,2023-03-19,False
2102,Hiran Wagle,Serampore,Maharashtra,2025-02-21,False
2103,Uthkarsh Basak,Farrukhabad,Maharashtra,2023-11-05,False
2104,Alia Golla,Tinsukia,Telangana,2022-08-04,True
2105,Indrajit Doctor,Dhule,Maharashtra,2021-04-08,True
2106,Nishith Reddy,Ratlam,Karnataka,2021-04-28,True
2107,Indranil Khatri,Bidar,Tamil Nadu,2025-04-10,True
2108,Divij Raju,Varanasi,Punjab,2023-01-05,True
2109,Indrans Uppal,Bhilai,Kerala,2024-02-09,True
2110,Pranay Bir,Madanapalle,Rajasthan,2023-08-23,False
2111,Amira Thaman,Nandyal,Punjab,2023-11-26,True
2112,Shlok Sem,Patna,Andhra Pradesh,2021-06-07,True
2113,Rasha Sangha,Panvel,Maharashtra,2021-06-11,True
2114,Sahil Hari,Bulandshahr,Delhi,2022-12-12,False
2115,Yuvaan Tripathi,Thoothukudi,Maharashtra,2024-10-14,True
2116,Jhanvi Korpal,Muzaffarnagar,Delhi,2021-04-05,True
2117,Lakshit Chander,Bareilly,Gujarat,2022-08-09,True
2118,Pranay Konda,Kakinada,Maharashtra,2023-08-19,False
2119,Manikya Badal,Tumkur,Telangana,2023-11-05,True
2120,Eva Dugar,Patna,Delhi,2022-05-31,False
2121,Amani Khare,Darbhanga,Telangana,2022-12-15,True
2122,Samarth Taneja,Bokaro,Andhra Pradesh,2024-12-12,True
2123,Advika Varty,Haridwar,Rajasthan,2022-07-13,False
2124,Yakshit Bansal,Sangli-Miraj & Kupwad,Delhi,2022-09-28,False
2125,Romil Dave,Farrukhabad,Tamil Nadu,2021-12-19,True
2126,Manikya Dugal,Morbi,Kerala,2022-12-12,False
2127,Yuvaan Dhar,Tirunelveli,Rajasthan,2025-01-22,False
2128,Parinaaz Rama,Anantapuram,Andhra Pradesh,2024-11-11,True
2129,Vedika Soni,Chittoor,Karnataka,2021-06-16,False
2130,Suhana Bakshi,Panvel,Punjab,2024-09-12,False
2131,Neysa Bassi,Chandrapur,Gujarat,2024-10-27,True
2132,Alisha Bir,Kumbakonam,Punjab,2022-10-04,False
2133,Renee Setty,Jalandhar,Kerala,2021-12-28,True
2134,Armaan Upadhyay,Agra,Rajasthan,2023-12-01,True
2135,Aarav Brahmbhatt,Udupi,Rajasthan,2024-01-30,False
2136,Nitya Choudhary,Shivpuri,Delhi,2025-04-05,True
2137,Vivaan Kara,Bhilai,Delhi,2021-05-11,True
2138,Sahil Kata,Khammam,Kerala,2022-05-11,True
2139,Riya Tiwari,Aurangabad,Maharashtra,2022-11-21,True
2140,Kimaya Acharya,Moradabad,Karnataka,2023-12-27,False
2141,Ela Jani,Sambalpur,Punjab,2021-12-22,False
2142,Advika Chahal,Rampur,Telangana,2021-10-28,True
2143,Vihaan Magar,Dindigul,Telangana,2022-08-07,True
2144,Vanya Trivedi,Siliguri,Kerala,2022-09-15,True
2145,Ritvik Sekhon,Nagpur,Delhi,2025-03-19,True
2146,Bhavin Gade,Phagwara,Gujarat,2023-01-07,False
2147,Priyansh Dara,Thiruvananthapuram,Maharashtra,2022-05-23,True
2148,Arhaan Iyengar,Miryalaguda,Delhi,2025-01-10,False
2149,Drishya Bandi,Bhavnagar,Andhra Pradesh,2023-11-07,False
2150,Onkar Dutta,Tumkur,Andhra Pradesh,2024-08-19,False
2151,Nitya Dua,Ichalkaranji,Gujarat,2022-09-10,True
2152,Arhaan Ram,Madhyamgram,Karnataka,2025-01-06,False
2153,Parinaaz Ram,Kurnool,Gujarat,2023-01-18,True
2154,Lakshit Dutta,Nandyal,Telangana,2021-10-19,True
2155,Kanav Karnik,Khandwa,Karnataka,2022-08-06,False
2156,Samiha Kunda,Jorhat,Tamil Nadu,2022-10-17,True
2157,Indrans Bhavsar,Akola,Punjab,2021-08-21,True
2158,Charvi Sheth,Jamshedpur,Telangana,2024-11-23,False
2159,Ishita Agate,Danapur,Andhra Pradesh,2022-02-10,False
2160,Bhamini Devi,Deoghar,Andhra Pradesh,2023-07-05,True
2161,Manjari Sahni,Shivpuri,Tamil Nadu,2023-02-01,False
2162,Advika Dey,Ambarnath,Karnataka,2023-11-05,False
2163,Trisha Venkatesh,Mumbai,Telangana,2024-04-10,False
2164,Pranay Issac,Davanagere,Maharashtra,2024-09-09,False
2165,Eva Goel,Bhagalpur,Kerala,2023-07-15,False
2166,Vedika Varghese,Morena,Tamil Nadu,2022-10-23,False
2167,Manjari Saha,Miryalaguda,Gujarat,2022-10-26,True
2168,Lavanya Goyal,Ajmer,Maharashtra,2024-08-22,False
2169,Reyansh Randhawa,Bharatpur,Telangana,2021-05-21,True
2170,Jiya Sridhar,Hospet,Maharashtra,2024-01-07,False
2171,Tarini Kakar,Sri Ganganagar,Gujarat,2022-03-09,True
2172,Emir Agate,Chinsurah,Punjab,2022-12-17,False
2173,Nehmat Kant,Burhanpur,Rajasthan,2024-07-30,False
2174,Dhanush Venkatesh,Dharmavaram,Maharashtra,2022-05-04,True
2175,Samarth Solanki,Bhopal,Telangana,2023-04-25,True
2176,Alia Sagar,Jalgaon,Rajasthan,2022-07-18,False
2177,Hazel Agate,Muzaffarnagar,Telangana,2024-06-14,True
2178,Jhanvi Dey,New Delhi,Rajasthan,2022-10-25,True
2179,Vanya Kala,Nagercoil,Punjab,2023-08-18,False
2180,Ranbir Kibe,Guntur,Delhi,2023-09-13,True
2181,Vidur Shukla,Alappuzha,Delhi,2022-10-29,False
2182,Rhea Dubey,Unnao,Delhi,2021-08-13,True
2183,Krish Ahluwalia,Aizawl,Tamil Nadu,2024-07-18,False
2184,Biju Raman,Gwalior,Punjab,2021-12-22,False
2185,Baiju Bajwa,Madurai,Rajasthan,2023-12-25,False
2186,Eva Dhar,Jodhpur,Karnataka,2024-06-29,False
2187,Neysa Gara,Anantapuram,Telangana,2022-04-10,True
2188,Faiyaz Jha,Tadipatri,Andhra Pradesh,2022-12-22,False
2189,Lagan Sarraf,Pondicherry,Kerala,2023-10-11,True
2190,Anvi Chopra,Howrah,Tamil Nadu,2022-04-11,False
2191,Ehsaan Sidhu,Bally,Gujarat,2024-11-12,False
2192,Mishti Doctor,Vasai-Virar,Maharashtra,2023-12-21,False
2193,Romil Tella,Munger,Tamil Nadu,2024-12-12,True
2194,Diya Rama,Saharsa,Maharashtra,2022-03-29,False
2195,Aarna Basak,Nizamabad,Telangana,2022-11-04,False
2196,Mishti Wable,Bhilai,Maharashtra,2024-05-14,False
2197,Shlok Dora,Gangtok,Punjab,2022-03-08,False
2198,Manikya Uppal,Bhilai,Andhra Pradesh,2022-03-06,False
2199,Hridaan Gill,Jhansi,Kerala,2023-01-27,False
2200,Tarini Chada,Darbhanga,Telangana,2024-09-07,True
2201,Divyansh Sharma,Nizamabad,Tamil Nadu,2024-03-27,True
2202,Anay Dave,Rourkela,Gujarat,2025-01-07,False
2203,Akarsh Bahl,Pune,Andhra Pradesh,2024-07-29,True
2204,Arnav Bali,Orai,Rajasthan,2023-06-29,True
2205,Drishya Kanda,Pudukkottai,Delhi,2022-05-30,False
2206,Aaryahi Kohli,Vijayawada,Delhi,2024-12-31,True
2207,Aarna Ramaswamy,Orai,Gujarat,2024-05-07,True
2208,Amani Bora,Tiruchirappalli,Telangana,2022-05-24,False
2209,Amani Sachdev,Kishanganj,Punjab,2022-02-22,True
2210,Baiju Mannan,Amaravati,Delhi,2022-12-20,True
2211,Fateh Cherian,Karawal Nagar,Rajasthan,2024-01-12,True
2212,Shalv Chandran,Bokaro,Karnataka,2022-01-31,True
2213,Khushi Sane,Kanpur,Kerala,2021-03-23,False
2214,Renee Doctor,Guntur,Kerala,2022-11-07,True
2215,Taimur Saxena,Karnal,Andhra Pradesh,2023-04-12,False
2216,Hazel Chowdhury,Srinagar,Punjab,2024-07-04,False
2217,Bhamini Balay,Guntakal,Telangana,2024-06-07,True
2218,Ojas Tella,Navi Mumbai,Telangana,2023-12-29,True
2219,Mohanlal Yogi,Madanapalle,Rajasthan,2022-04-06,True
